County,Year,Population,State,fips,Deaths,_merge,drug_mortality_per_capita
Wise County,2008.0,58484,TX,48497.0,465.0,both,0.007950892551809042
Wood County,2008.0,42757,TX,48499.0,575.0,both,0.013448090371167294
Yoakum County,2008.0,7590,TX,48501.0,58.0,both,0.007641633728590251
Young County,2008.0,17621,TX,48503.0,249.0,both,0.014130866579649282
Zapata County,2008.0,13827,TX,48505.0,84.0,both,0.0060750705142113256
Zavala County,2008.0,11729,TX,48507.0,90.0,both,0.007673288430386222
Anderson County,2009.0,57001,TX,48001.0,601.0,both,0.01054367467237417
Andrews County,2009.0,14057,TX,48003.0,113.0,both,0.008038699580280287
Angelina County,2009.0,83675,TX,48005.0,840.0,both,0.010038840752913057
Aransas County,2009.0,24826,TX,48007.0,311.0,both,0.012527189237090147
Archer County,2009.0,8912,TX,48009.0,63.0,both,0.007069120287253142
Armstrong County,2009.0,2065,TX,48011.0,29.0,both,0.014043583535108959
Atascosa County,2009.0,44633,TX,48013.0,346.0,both,0.00775211166625591
Austin County,2009.0,27248,TX,48015.0,278.0,both,0.01020258367586612
Bailey County,2009.0,6273,TX,48017.0,57.0,both,0.009086561453849833
Bandera County,2009.0,20560,TX,48019.0,169.0,both,0.008219844357976654
Bastrop County,2009.0,74876,TX,48021.0,547.0,both,0.007305411613868262
Baylor County,2009.0,3677,TX,48023.0,52.0,both,0.014141963557247757
Bee County,2009.0,32487,TX,48025.0,208.0,both,0.006402561024409764
Bell County,2009.0,285787,TX,48027.0,1774.0,both,0.006207420211556159
Bexar County,2009.0,1651448,TX,48029.0,10908.0,both,0.006605112604211576
Blanco County,2009.0,9198,TX,48031.0,108.0,both,0.011741682974559686
Borden County,2009.0,595,TX,48033.0,,left_only,0.01
Bosque County,2009.0,17631,TX,48035.0,231.0,both,0.01310192274970223
Bowie County,2009.0,93964,TX,48037.0,933.0,both,0.009929334638797837
Brazoria County,2009.0,309208,TX,48039.0,1886.0,both,0.006099454089156814
Brazos County,2009.0,179992,TX,48041.0,848.0,both,0.004711320503133473
Brewster County,2009.0,9481,TX,48043.0,62.0,both,0.006539394578630946
Briscoe County,2009.0,1428,TX,48045.0,15.0,both,0.01050420168067227
Brooks County,2009.0,7377,TX,48047.0,72.0,both,0.009760065067100447
Brown County,2009.0,38088,TX,48049.0,428.0,both,0.011237135055660576
Burleson County,2009.0,16570,TX,48051.0,195.0,both,0.011768255884127943
Burnet County,2009.0,45149,TX,48053.0,396.0,both,0.008770958382245455
Caldwell County,2009.0,37810,TX,48055.0,293.0,both,0.0077492726791854
Calhoun County,2009.0,20573,TX,48057.0,187.0,both,0.009089583434598746
Callahan County,2009.0,13426,TX,48059.0,164.0,both,0.012215105020110233
Cameron County,2009.0,396371,TX,48061.0,2234.0,both,0.005636133824119323
Camp County,2009.0,12793,TX,48063.0,136.0,both,0.010630813726256547
Carson County,2009.0,6110,TX,48065.0,67.0,both,0.010965630114566284
Cass County,2009.0,29203,TX,48067.0,398.0,both,0.013628736773619149
Castro County,2009.0,7130,TX,48069.0,60.0,both,0.008415147265077139
Chambers County,2009.0,31431,TX,48071.0,220.0,both,0.006999459132703382
Cherokee County,2009.0,48473,TX,48073.0,503.0,both,0.010376910857590824
Childress County,2009.0,7548,TX,48075.0,82.0,both,0.01086380498145204
Clay County,2009.0,10893,TX,48077.0,116.0,both,0.010649040668319103
Cochran County,2009.0,2927,TX,48079.0,33.0,both,0.011274342330030749
Coke County,2009.0,3311,TX,48081.0,58.0,both,0.017517366354575657
Coleman County,2009.0,8480,TX,48083.0,125.0,both,0.01474056603773585
Collin County,2009.0,791631,TX,48085.0,2938.0,both,0.0037113250996992286
Collingsworth County,2009.0,3058,TX,48087.0,44.0,both,0.014388489208633094
Colorado County,2009.0,20650,TX,48089.0,261.0,both,0.012639225181598063
Comal County,2009.0,114525,TX,48091.0,819.0,both,0.007151277013752456
Comanche County,2009.0,13559,TX,48093.0,191.0,both,0.014086584556383215
Concho County,2009.0,3579,TX,48095.0,38.0,both,0.010617490919251188
Cooke County,2009.0,38650,TX,48097.0,390.0,both,0.010090556274256144
Coryell County,2009.0,72529,TX,48099.0,384.0,both,0.005294433950557708
Cottle County,2009.0,1566,TX,48101.0,20.0,both,0.01277139208173691
Crane County,2009.0,4165,TX,48103.0,32.0,both,0.007683073229291717
Crockett County,2009.0,3740,TX,48105.0,28.0,both,0.0074866310160427805
Crosby County,2009.0,6109,TX,48107.0,81.0,both,0.013259125879849402
Culberson County,2009.0,2300,TX,48109.0,18.0,both,0.00782608695652174
Dallam County,2009.0,6293,TX,48111.0,50.0,both,0.00794533608771651
Dallas County,2009.0,2451730,TX,48113.0,13983.0,both,0.00570331969670396
Dawson County,2009.0,13657,TX,48115.0,135.0,both,0.009885040638500403
Deaf Smith County,2009.0,18353,TX,48117.0,166.0,both,0.00904484280499101
Delta County,2009.0,5410,TX,48119.0,55.0,both,0.010166358595194085
Denton County,2009.0,658616,TX,48121.0,2599.0,both,0.00394615375271782
DeWitt County,2009.0,19713,TX,48123.0,228.0,both,0.011565971693806118
Dickens County,2009.0,2439,TX,48125.0,22.0,both,0.009020090200902008
Dimmit County,2009.0,9772,TX,48127.0,79.0,both,0.008084322554236594
Donley County,2009.0,3664,TX,48129.0,49.0,both,0.013373362445414847
Duval County,2009.0,12010,TX,48131.0,138.0,both,0.011490424646128226
Eastland County,2009.0,18167,TX,48133.0,256.0,both,0.014091484559916332
Ector County,2009.0,134625,TX,48135.0,1126.0,both,0.00836397400185701
Edwards County,2009.0,1863,TX,48137.0,15.0,both,0.008051529790660225
Ellis County,2009.0,151737,TX,48139.0,988.0,both,0.0065112662040240675
El Paso County,2009.0,751296,TX,48141.0,4477.0,both,0.00595903611891984
Erath County,2009.0,36184,TX,48143.0,317.0,both,0.008760778244527968
Falls County,2009.0,16782,TX,48145.0,195.0,both,0.011619592420450483
Fannin County,2009.0,32999,TX,48147.0,439.0,both,0.01330343343737689
Fayette County,2009.0,22891,TX,48149.0,298.0,both,0.013018216766414748
Fisher County,2009.0,3866,TX,48151.0,63.0,both,0.016295913088463527
Floyd County,2009.0,6474,TX,48153.0,70.0,both,0.010812480691998765
Foard County,2009.0,1334,TX,48155.0,15.0,both,0.011244377811094454
Fort Bend County,2009.0,556870,TX,48157.0,2167.0,both,0.0038913929642465928
Franklin County,2009.0,10841,TX,48159.0,123.0,both,0.01134581680656766
Freestone County,2009.0,19390,TX,48161.0,198.0,both,0.010211449200618875
Frio County,2009.0,16156,TX,48163.0,126.0,both,0.00779896013864818
Gaines County,2009.0,15382,TX,48165.0,113.0,both,0.007346248862306592
Galveston County,2009.0,286814,TX,48167.0,2227.0,both,0.007764614000711262
Garza County,2009.0,4659,TX,48169.0,45.0,both,0.009658725048293626
Gillespie County,2009.0,24180,TX,48171.0,327.0,both,0.013523573200992556
Glasscock County,2009.0,1221,TX,48173.0,11.0,both,0.009009009009009009
Goliad County,2009.0,7033,TX,48175.0,68.0,both,0.009668704677946822
Gonzales County,2009.0,19610,TX,48177.0,199.0,both,0.010147883732789393
Gray County,2009.0,22074,TX,48179.0,268.0,both,0.012140980338860198
Grayson County,2009.0,120030,TX,48181.0,1227.0,both,0.010222444388902774
Gregg County,2009.0,119637,TX,48183.0,1223.0,both,0.010222590001420966
Grimes County,2009.0,26011,TX,48185.0,198.0,both,0.00761216408442582
Guadalupe County,2009.0,121432,TX,48187.0,813.0,both,0.006695105079385994
Hale County,2009.0,35408,TX,48189.0,336.0,both,0.009489380930863081
Hall County,2009.0,3327,TX,48191.0,47.0,both,0.014126840997896002
Hamilton County,2009.0,8043,TX,48193.0,123.0,both,0.015292801193584483
Hansford County,2009.0,5406,TX,48195.0,48.0,both,0.008879023307436182
Hardeman County,2009.0,3874,TX,48197.0,45.0,both,0.011615900877645843
Hardin County,2009.0,53424,TX,48199.0,483.0,both,0.009040880503144654
Harris County,2009.0,4070989,TX,48201.0,21916.0,both,0.005383458417598279
Harrison County,2009.0,64795,TX,48203.0,585.0,both,0.00902847441932248
Hartley County,2009.0,4968,TX,48205.0,36.0,both,0.007246376811594203
Haskell County,2009.0,5002,TX,48207.0,71.0,both,0.014194322271091563
Hays County,2009.0,155545,TX,48209.0,723.0,both,0.004648172554566203
Hemphill County,2009.0,3463,TX,48211.0,36.0,both,0.010395610742131101
Henderson County,2009.0,78921,TX,48213.0,968.0,both,0.012265429986948974
Hidalgo County,2009.0,741152,TX,48215.0,3571.0,both,0.004818174949268166
Hill County,2009.0,35840,TX,48217.0,386.0,both,0.010770089285714286
Hockley County,2009.0,22272,TX,48219.0,208.0,both,0.009339080459770116
Hood County,2009.0,51462,TX,48221.0,508.0,both,0.00987136139287241
Hopkins County,2009.0,34581,TX,48223.0,354.0,both,0.010236835256354646
Houston County,2009.0,22363,TX,48225.0,288.0,both,0.012878415239458034
Howard County,2009.0,32940,TX,48227.0,335.0,both,0.010170006071645416
Hudspeth County,2009.0,3115,TX,48229.0,13.0,both,0.004173354735152488
Hunt County,2009.0,82831,TX,48231.0,810.0,both,0.009778947495502892
Hutchinson County,2009.0,21538,TX,48233.0,225.0,both,0.01044665242826632
Irion County,2009.0,1741,TX,48235.0,14.0,both,0.0080413555427915
Jack County,2009.0,8497,TX,48237.0,80.0,both,0.009415087678004001
Jackson County,2009.0,14274,TX,48239.0,125.0,both,0.00875718088832843
Jasper County,2009.0,34370,TX,48241.0,382.0,both,0.011114343904567937
Jeff Davis County,2009.0,2258,TX,48243.0,19.0,both,0.00841452612931798
Jefferson County,2009.0,243237,TX,48245.0,2420.0,both,0.00994914425025798
Jim Hogg County,2009.0,4997,TX,48247.0,63.0,both,0.012607564538723234
Jim Wells County,2009.0,41001,TX,48249.0,338.0,both,0.00824370137313724
Johnson County,2009.0,156997,TX,48251.0,1117.0,both,0.007114785632846487
Jones County,2009.0,18961,TX,48253.0,186.0,both,0.00980960919782712
Karnes County,2009.0,15029,TX,48255.0,153.0,both,0.010180318051766585
Kaufman County,2009.0,103038,TX,48257.0,788.0,both,0.0076476639686329315
Kendall County,2009.0,34053,TX,48259.0,299.0,both,0.008780430505388659
Kenedy County,2009.0,369,TX,48261.0,,left_only,0.01
Kent County,2009.0,703,TX,48263.0,15.0,both,0.021337126600284494
Kerr County,2009.0,48381,TX,48265.0,664.0,both,0.013724395940555176
Kimble County,2009.0,4539,TX,48267.0,53.0,both,0.011676580744657413
King County,2009.0,286,TX,48269.0,,left_only,0.01
Kinney County,2009.0,3274,TX,48271.0,44.0,both,0.013439218081857055
Kleberg County,2009.0,30647,TX,48273.0,241.0,both,0.00786373870199367
Knox County,2009.0,3322,TX,48275.0,45.0,both,0.013546056592414209
Lamar County,2009.0,48965,TX,48277.0,620.0,both,0.012662105585622384
Lamb County,2009.0,13162,TX,48279.0,148.0,both,0.011244491718583802
Lampasas County,2009.0,20915,TX,48281.0,164.0,both,0.00784126225197227
La Salle County,2009.0,5810,TX,48283.0,47.0,both,0.008089500860585198
Lavaca County,2009.0,18539,TX,48285.0,243.0,both,0.013107503101569664
Lee County,2009.0,16231,TX,48287.0,154.0,both,0.009488016758055573
Leon County,2009.0,16923,TX,48289.0,213.0,both,0.012586420847367488
Liberty County,2009.0,75779,TX,48291.0,683.0,both,0.009013051109146334
Limestone County,2009.0,22287,TX,48293.0,270.0,both,0.012114685691210122
Lipscomb County,2009.0,3094,TX,48295.0,39.0,both,0.012605042016806723
Live Oak County,2009.0,11046,TX,48297.0,105.0,both,0.009505703422053232
Llano County,2009.0,18274,TX,48299.0,270.0,both,0.014775090292218452
Loving County,2009.0,45,TX,48301.0,,left_only,0.01
Lubbock County,2009.0,270550,TX,48303.0,2231.0,both,0.008246165218998337
Lynn County,2009.0,5674,TX,48305.0,57.0,both,0.010045823052520268
McCulloch County,2009.0,7980,TX,48307.0,114.0,both,0.014285714285714285
McLennan County,2009.0,233378,TX,48309.0,1910.0,both,0.008184147606029703
McMullen County,2009.0,810,TX,48311.0,,left_only,0.01
Madison County,2009.0,13333,TX,48313.0,139.0,both,0.010425260631515788
Marion County,2009.0,10306,TX,48315.0,151.0,both,0.014651659227634388
Martin County,2009.0,4581,TX,48317.0,45.0,both,0.009823182711198428
Mason County,2009.0,3965,TX,48319.0,39.0,both,0.009836065573770493
Matagorda County,2009.0,36978,TX,48321.0,343.0,both,0.009275785602249986
Maverick County,2009.0,53203,TX,48323.0,322.0,both,0.0060522902843824595
Medina County,2009.0,44728,TX,48325.0,353.0,both,0.007892148095152924
Menard County,2009.0,2127,TX,48327.0,23.0,both,0.010813352139163141
Midland County,2009.0,132316,TX,48329.0,958.0,both,0.00724024305450588
Milam County,2009.0,24628,TX,48331.0,271.0,both,0.011003735585512426
Mills County,2009.0,4994,TX,48333.0,69.0,both,0.01381657989587505
Mitchell County,2009.0,9347,TX,48335.0,91.0,both,0.009735744089012517
Montague County,2009.0,19568,TX,48337.0,277.0,both,0.014155764513491414
Montgomery County,2009.0,447718,TX,48339.0,2794.0,both,0.006240535336975507
Moore County,2009.0,20736,TX,48341.0,135.0,both,0.006510416666666667
Morris County,2009.0,12635,TX,48343.0,162.0,both,0.012821527502967946
Motley County,2009.0,1282,TX,48345.0,17.0,both,0.01326053042121685
Nacogdoches County,2009.0,64117,TX,48347.0,531.0,both,0.00828173495328852
Navarro County,2009.0,49440,TX,48349.0,502.0,both,0.010153721682847897
Newton County,2009.0,13667,TX,48351.0,176.0,both,0.01287773468939782
Nolan County,2009.0,14917,TX,48353.0,170.0,both,0.01139639337668432
Nueces County,2009.0,323046,TX,48355.0,2558.0,both,0.007918376949412777
Ochiltree County,2009.0,9791,TX,48357.0,86.0,both,0.008783576754161986
Oldham County,2009.0,2118,TX,48359.0,,left_only,0.01
Orange County,2009.0,81816,TX,48361.0,850.0,both,0.010389165933313778
Palo Pinto County,2009.0,27567,TX,48363.0,313.0,both,0.011354155330648964
Panola County,2009.0,23310,TX,48365.0,254.0,both,0.010896610896610896
Parker County,2009.0,114919,TX,48367.0,855.0,both,0.007440022972702512
Parmer County,2009.0,9290,TX,48369.0,48.0,both,0.005166846071044133
Pecos County,2009.0,16248,TX,48371.0,98.0,both,0.00603151157065485
Polk County,2009.0,46530,TX,48373.0,627.0,both,0.01347517730496454
Potter County,2009.0,121816,TX,48375.0,1102.0,both,0.00904643068234058
Presidio County,2009.0,7470,TX,48377.0,50.0,both,0.006693440428380187
Rains County,2009.0,11287,TX,48379.0,109.0,both,0.009657127668999734
Randall County,2009.0,116483,TX,48381.0,879.0,both,0.007546165534884919
Reagan County,2009.0,3014,TX,48383.0,23.0,both,0.007631055076310551
Real County,2009.0,2925,TX,48385.0,48.0,both,0.01641025641025641
Red River County,2009.0,12765,TX,48387.0,192.0,both,0.015041128084606345
Reeves County,2009.0,11046,TX,48389.0,103.0,both,0.009324642404490314
Refugio County,2009.0,7225,TX,48391.0,64.0,both,0.008858131487889274
Roberts County,2009.0,878,TX,48393.0,,left_only,0.01
Robertson County,2009.0,15706,TX,48395.0,179.0,both,0.011396918375143257
Rockwall County,2009.0,81391,TX,48397.0,380.0,both,0.0046688208770011425
Runnels County,2009.0,10170,TX,48399.0,123.0,both,0.012094395280235988
Rusk County,2009.0,49180,TX,48401.0,518.0,both,0.010532736884912566
Sabine County,2009.0,10208,TX,48403.0,133.0,both,0.013028996865203762
San Augustine County,2009.0,8574,TX,48405.0,136.0,both,0.015861908094238396
San Jacinto County,2009.0,24902,TX,48407.0,240.0,both,0.009637780097984097
San Patricio County,2009.0,68223,TX,48409.0,499.0,both,0.007314248860355012
San Saba County,2009.0,5871,TX,48411.0,69.0,both,0.011752682677567705
Schleicher County,2009.0,2731,TX,48413.0,26.0,both,0.009520322226290736
Scurry County,2009.0,16222,TX,48415.0,172.0,both,0.010602884971027
Shackelford County,2009.0,3047,TX,48417.0,36.0,both,0.0118148999015425
Shelby County,2009.0,26812,TX,48419.0,308.0,both,0.011487393704311502
Sherman County,2009.0,2913,TX,48421.0,20.0,both,0.006865774116031583
Smith County,2009.0,204665,TX,48423.0,1804.0,both,0.008814404026091417
Somervell County,2009.0,8031,TX,48425.0,88.0,both,0.01095753953430457
Starr County,2009.0,62671,TX,48427.0,330.0,both,0.005265593336630977
Stephens County,2009.0,9632,TX,48429.0,106.0,both,0.011004983388704318
Sterling County,2009.0,1259,TX,48431.0,22.0,both,0.017474185861795076
Stonewall County,2009.0,1354,TX,48433.0,18.0,both,0.013293943870014771
Sutton County,2009.0,4273,TX,48435.0,30.0,both,0.007020828457758015
Swisher County,2009.0,7424,TX,48437.0,73.0,both,0.009832974137931034
Tarrant County,2009.0,1789900,TX,48439.0,10488.0,both,0.005859545225990278
Taylor County,2009.0,127683,TX,48441.0,1270.0,both,0.009946508149087976
Terrell County,2009.0,969,TX,48443.0,,left_only,0.01
Terry County,2009.0,12142,TX,48445.0,131.0,both,0.01078899687036732
Throckmorton County,2009.0,1593,TX,48447.0,24.0,both,0.015065913370998116
Titus County,2009.0,30206,TX,48449.0,246.0,both,0.008144077335628682
Tom Green County,2009.0,108378,TX,48451.0,924.0,both,0.008525715551126613
Travis County,2009.0,1026158,TX,48453.0,4369.0,both,0.004257628942131718
Trinity County,2009.0,13897,TX,48455.0,200.0,both,0.01439159530833993
Tyler County,2009.0,20556,TX,48457.0,237.0,both,0.011529480443666083
Upshur County,2009.0,38057,TX,48459.0,371.0,both,0.009748535092098694
Upton County,2009.0,3130,TX,48461.0,27.0,both,0.008626198083067093
Uvalde County,2009.0,26811,TX,48463.0,244.0,both,0.009100742232665698
Val Verde County,2009.0,48165,TX,48465.0,333.0,both,0.006913734039240112
Van Zandt County,2009.0,52005,TX,48467.0,605.0,both,0.011633496779155851
Victoria County,2009.0,87790,TX,48469.0,708.0,both,0.008064699851919353
Walker County,2009.0,64119,TX,48471.0,502.0,both,0.007829192595018637
Waller County,2009.0,36530,TX,48473.0,268.0,both,0.007336435806186696
Ward County,2009.0,10528,TX,48475.0,95.0,both,0.00902355623100304
Washington County,2009.0,32893,TX,48477.0,348.0,both,0.010579758611254673
Webb County,2009.0,241438,TX,48479.0,1079.0,both,0.004469056238040408
Wharton County,2009.0,41000,TX,48481.0,371.0,both,0.009048780487804877
Wheeler County,2009.0,4888,TX,48483.0,64.0,both,0.01309328968903437
Wichita County,2009.0,127616,TX,48485.0,1251.0,both,0.009802846038114344
Wilbarger County,2009.0,13541,TX,48487.0,153.0,both,0.011299017797799276
Willacy County,2009.0,20395,TX,48489.0,162.0,both,0.007943123314537876
Williamson County,2009.0,410686,TX,48491.0,1740.0,both,0.004236813526635921
Wilson County,2009.0,40749,TX,48493.0,307.0,both,0.0075339272129377405
Winkler County,2009.0,6772,TX,48495.0,58.0,both,0.008564678086237449
Wise County,2009.0,59415,TX,48497.0,471.0,both,0.007927291088109063
Wood County,2009.0,43136,TX,48499.0,569.0,both,0.01319083827893175
Yoakum County,2009.0,7698,TX,48501.0,53.0,both,0.006884905170174071
Young County,2009.0,17792,TX,48503.0,229.0,both,0.012870953237410072
Zapata County,2009.0,14036,TX,48505.0,92.0,both,0.006554573952693075
Zavala County,2009.0,11585,TX,48507.0,77.0,both,0.006646525679758308
Anderson County,2010.0,58458,TX,48001.0,588.0,both,0.010058503541003797
Andrews County,2010.0,14786,TX,48003.0,131.0,both,0.008859732179088326
Angelina County,2010.0,86771,TX,48005.0,836.0,both,0.009634555323783291
Aransas County,2010.0,23158,TX,48007.0,302.0,both,0.013040849814319026
Archer County,2010.0,9054,TX,48009.0,78.0,both,0.008614976805831677
Armstrong County,2010.0,1901,TX,48011.0,27.0,both,0.014203051025775907
Atascosa County,2010.0,44911,TX,48013.0,362.0,both,0.008060386096947295
Austin County,2010.0,28417,TX,48015.0,254.0,both,0.008938311574057783
Bailey County,2010.0,7165,TX,48017.0,63.0,both,0.008792742498255408
