County,Year,Population,State,fips,Deaths,_merge,MeanDeath,Deaths_Inputed,drug_mortality
Taylor County,2012.0,134122,TX,48441.0,12.0,both,7.354330708661418,12.0,8.947078033432248e-05
Terrell County,2012.0,917,TX,48443.0,,left_only,7.354330708661418,7.354330708661418,0.008019989867678753
Terry County,2012.0,12630,TX,48445.0,,left_only,7.354330708661418,7.354330708661418,0.0005822906340982912
Throckmorton County,2012.0,1610,TX,48447.0,,left_only,7.354330708661418,7.354330708661418,0.004567907272460508
Titus County,2012.0,32605,TX,48449.0,,left_only,7.354330708661418,7.354330708661418,0.000225558371681074
Tom Green County,2012.0,113324,TX,48451.0,,left_only,7.354330708661418,7.354330708661418,6.489649772917844e-05
Travis County,2012.0,1096918,TX,48453.0,155.0,both,7.354330708661418,155.0,0.0001413050018324068
Trinity County,2012.0,14375,TX,48455.0,,left_only,7.354330708661418,7.354330708661418,0.0005116056145155769
Tyler County,2012.0,21504,TX,48457.0,,left_only,7.354330708661418,7.354330708661418,0.0003419982658417698
Upshur County,2012.0,39921,TX,48459.0,,left_only,7.354330708661418,7.354330708661418,0.0001842221063766293
Upton County,2012.0,3265,TX,48461.0,,left_only,7.354330708661418,7.354330708661418,0.002252474949054033
Uvalde County,2012.0,26744,TX,48463.0,,left_only,7.354330708661418,7.354330708661418,0.0002749899307755541
Val Verde County,2012.0,48968,TX,48465.0,,left_only,7.354330708661418,7.354330708661418,0.0001501864627646916
Van Zandt County,2012.0,52211,TX,48467.0,11.0,both,7.354330708661418,11.0,0.0002106835724272663
Victoria County,2012.0,89124,TX,48469.0,,left_only,7.354330708661418,7.354330708661418,8.251796046700572e-05
Walker County,2012.0,68602,TX,48471.0,,left_only,7.354330708661418,7.354330708661418,0.00010720286155886735
Waller County,2012.0,44365,TX,48473.0,,left_only,7.354330708661418,7.354330708661418,0.00016576875259013678
Ward County,2012.0,10825,TX,48475.0,,left_only,7.354330708661418,7.354330708661418,0.0006793838991835028
Washington County,2012.0,33916,TX,48477.0,,left_only,7.354330708661418,7.354330708661418,0.00021683956565224136
Webb County,2012.0,260487,TX,48479.0,29.0,both,7.354330708661418,29.0,0.00011132993201196221
Wharton County,2012.0,41130,TX,48481.0,,left_only,7.354330708661418,7.354330708661418,0.00017880697079167073
Wheeler County,2012.0,5593,TX,48483.0,,left_only,7.354330708661418,7.354330708661418,0.0013149169870662288
Wichita County,2012.0,131742,TX,48485.0,18.0,both,7.354330708661418,18.0,0.00013663068725235688
Wilbarger County,2012.0,13294,TX,48487.0,,left_only,7.354330708661418,7.354330708661418,0.0005532067631007536
Willacy County,2012.0,22202,TX,48489.0,,left_only,7.354330708661418,7.354330708661418,0.0003312463160373578
Williamson County,2012.0,456144,TX,48491.0,28.0,both,7.354330708661418,28.0,6.138412431162089e-05
Wilson County,2012.0,44356,TX,48493.0,,left_only,7.354330708661418,7.354330708661418,0.00016580238769639771
Winkler County,2012.0,7366,TX,48495.0,,left_only,7.354330708661418,7.354330708661418,0.000998415789935028
Wise County,2012.0,60395,TX,48497.0,,left_only,7.354330708661418,7.354330708661418,0.00012177052253765076
Wood County,2012.0,42402,TX,48499.0,,left_only,7.354330708661418,7.354330708661418,0.0001734430146847181
Yoakum County,2012.0,8052,TX,48501.0,,left_only,7.354330708661418,7.354330708661418,0.000913354534110956
Young County,2012.0,18273,TX,48503.0,,left_only,7.354330708661418,7.354330708661418,0.0004024698029147604
Zapata County,2012.0,14267,TX,48505.0,,left_only,7.354330708661418,7.354330708661418,0.0005154784263448109
Zavala County,2012.0,12015,TX,48507.0,,left_only,7.354330708661418,7.354330708661418,0.0006120957726726107
Anderson County,2013.0,57982,TX,48001.0,,left_only,7.421259842519685,7.421259842519685,0.00012799247770893874
Andrews County,2013.0,16774,TX,48003.0,,left_only,7.421259842519685,7.421259842519685,0.0004424263647621131
Angelina County,2013.0,87317,TX,48005.0,,left_only,7.421259842519685,7.421259842519685,8.499215321781193e-05
Aransas County,2013.0,23893,TX,48007.0,,left_only,7.421259842519685,7.421259842519685,0.00031060393598625894
Archer County,2013.0,8799,TX,48009.0,,left_only,7.421259842519685,7.421259842519685,0.000843420825380121
Armstrong County,2013.0,1940,TX,48011.0,,left_only,7.421259842519685,7.421259842519685,0.0038253916714018994
Atascosa County,2013.0,47029,TX,48013.0,,left_only,7.421259842519685,7.421259842519685,0.00015780177853068713
Austin County,2013.0,28690,TX,48015.0,,left_only,7.421259842519685,7.421259842519685,0.0002586706114506687
Bailey County,2013.0,7123,TX,48017.0,,left_only,7.421259842519685,7.421259842519685,0.0010418727842930907
Bandera County,2013.0,20543,TX,48019.0,,left_only,7.421259842519685,7.421259842519685,0.00036125492102028357
Bastrop County,2013.0,75809,TX,48021.0,10.0,both,7.421259842519685,10.0,0.00013191045918030842
Baylor County,2013.0,3581,TX,48023.0,,left_only,7.421259842519685,7.421259842519685,0.002072398727316304
Bee County,2013.0,32811,TX,48025.0,,left_only,7.421259842519685,7.421259842519685,0.00022618206828562632
Bell County,2013.0,327254,TX,48027.0,19.0,both,7.421259842519685,19.0,5.805887781356377e-05
Bexar County,2013.0,1821354,TX,48029.0,175.0,both,7.421259842519685,175.0,9.608236509761419e-05
Blanco County,2013.0,10639,TX,48031.0,,left_only,7.421259842519685,7.421259842519685,0.0006975523867393256
Borden County,2013.0,646,TX,48033.0,,left_only,7.421259842519685,7.421259842519685,0.011488018332073816
Bosque County,2013.0,17864,TX,48035.0,,left_only,7.421259842519685,7.421259842519685,0.0004154310256672461
Bowie County,2013.0,93425,TX,48037.0,,left_only,7.421259842519685,7.421259842519685,7.943548132212669e-05
Brazoria County,2013.0,329961,TX,48039.0,26.0,both,7.421259842519685,26.0,7.879719118320044e-05
Brazos County,2013.0,204164,TX,48041.0,,left_only,7.421259842519685,7.421259842519685,3.6349502569109566e-05
Brewster County,2013.0,9288,TX,48043.0,,left_only,7.421259842519685,7.421259842519685,0.0007990159175839454
Briscoe County,2013.0,1563,TX,48045.0,,left_only,7.421259842519685,7.421259842519685,0.00474808691140095
Brooks County,2013.0,7266,TX,48047.0,,left_only,7.421259842519685,7.421259842519685,0.0010213679937406668
Brown County,2013.0,37663,TX,48049.0,,left_only,7.421259842519685,7.421259842519685,0.0001970437788418258
Burleson County,2013.0,17272,TX,48051.0,,left_only,7.421259842519685,7.421259842519685,0.0004296699769870128
Burnet County,2013.0,43580,TX,48053.0,,left_only,7.421259842519685,7.421259842519685,0.00017029049661587163
Caldwell County,2013.0,39167,TX,48055.0,,left_only,7.421259842519685,7.421259842519685,0.00018947736212933554
Calhoun County,2013.0,21719,TX,48057.0,,left_only,7.421259842519685,7.421259842519685,0.000341694361734872
Callahan County,2013.0,13502,TX,48059.0,,left_only,7.421259842519685,7.421259842519685,0.000549641522923988
Cameron County,2013.0,417129,TX,48061.0,,left_only,7.421259842519685,7.421259842519685,1.779128241507947e-05
Camp County,2013.0,12462,TX,48063.0,,left_only,7.421259842519685,7.421259842519685,0.0005955111412710388
Carson County,2013.0,5988,TX,48065.0,,left_only,7.421259842519685,7.421259842519685,0.001239355351122192
Cass County,2013.0,30235,TX,48067.0,,left_only,7.421259842519685,7.421259842519685,0.0002454526159259033
Castro County,2013.0,8108,TX,48069.0,,left_only,7.421259842519685,7.421259842519685,0.0009153009179230002
Chambers County,2013.0,37359,TX,48071.0,,left_only,7.421259842519685,7.421259842519685,0.00019864717584838152
Cherokee County,2013.0,51089,TX,48073.0,,left_only,7.421259842519685,7.421259842519685,0.0001452614034825439
Childress County,2013.0,7061,TX,48075.0,,left_only,7.421259842519685,7.421259842519685,0.0010510210795241022
Clay County,2013.0,10458,TX,48077.0,,left_only,7.421259842519685,7.421259842519685,0.000709625152277652
Cochran County,2013.0,3013,TX,48079.0,,left_only,7.421259842519685,7.421259842519685,0.002463079934457247
Coke County,2013.0,3175,TX,48081.0,,left_only,7.421259842519685,7.421259842519685,0.00233740467480935
Coleman County,2013.0,8533,TX,48083.0,,left_only,7.421259842519685,7.421259842519685,0.0008697128609539066
Collin County,2013.0,856063,TX,48085.0,59.0,both,7.421259842519685,59.0,6.892016124981456e-05
Collingsworth County,2013.0,3098,TX,48087.0,,left_only,7.421259842519685,7.421259842519685,0.002395500271955999
Colorado County,2013.0,20717,TX,48089.0,,left_only,7.421259842519685,7.421259842519685,0.00035822077726117125
Comal County,2013.0,118663,TX,48091.0,,left_only,7.421259842519685,7.421259842519685,6.254063897356114e-05
Comanche County,2013.0,13552,TX,48093.0,,left_only,7.421259842519685,7.421259842519685,0.0005476136247431881
Concho County,2013.0,4118,TX,48095.0,,left_only,7.421259842519685,7.421259842519685,0.001802151491626927
Cooke County,2013.0,38465,TX,48097.0,,left_only,7.421259842519685,7.421259842519685,0.000192935391720257
Coryell County,2013.0,76827,TX,48099.0,,left_only,7.421259842519685,7.421259842519685,9.659702764027861e-05
Cottle County,2013.0,1442,TX,48101.0,,left_only,7.421259842519685,7.421259842519685,0.005146504745159282
Crane County,2013.0,4716,TX,48103.0,,left_only,7.421259842519685,7.421259842519685,0.0015736344025699077
Crockett County,2013.0,3765,TX,48105.0,,left_only,7.421259842519685,7.421259842519685,0.0019711181520636616
Crosby County,2013.0,5923,TX,48107.0,,left_only,7.421259842519685,7.421259842519685,0.0012529562455714477
Culberson County,2013.0,2305,TX,48109.0,,left_only,7.421259842519685,7.421259842519685,0.003219635506516132
Dallam County,2013.0,7111,TX,48111.0,,left_only,7.421259842519685,7.421259842519685,0.0010436309720882695
Dallas County,2013.0,2484675,TX,48113.0,260.0,both,7.421259842519685,260.0,0.00010464145210138147
Dawson County,2013.0,13224,TX,48115.0,,left_only,7.421259842519685,7.421259842519685,0.0005611962978311921
Deaf Smith County,2013.0,19174,TX,48117.0,,left_only,7.421259842519685,7.421259842519685,0.0003870480777365018
Delta County,2013.0,5117,TX,48119.0,,left_only,7.421259842519685,7.421259842519685,0.0014503146067069933
Denton County,2013.0,727776,TX,48121.0,43.0,both,7.421259842519685,43.0,5.908411379325507e-05
DeWitt County,2013.0,20381,TX,48123.0,,left_only,7.421259842519685,7.421259842519685,0.00036412638450123574
Dickens County,2013.0,2299,TX,48125.0,,left_only,7.421259842519685,7.421259842519685,0.0032280382090124774
Dimmit County,2013.0,10898,TX,48127.0,,left_only,7.421259842519685,7.421259842519685,0.0006809744762818577
Donley County,2013.0,3561,TX,48129.0,,left_only,7.421259842519685,7.421259842519685,0.0020840381472956152
Duval County,2013.0,11563,TX,48131.0,,left_only,7.421259842519685,7.421259842519685,0.0006418109350964011
Eastland County,2013.0,18279,TX,48133.0,,left_only,7.421259842519685,7.421259842519685,0.00040599922547840064
Ector County,2013.0,149629,TX,48135.0,16.0,both,7.421259842519685,16.0,0.000106931143027087
Edwards County,2013.0,1899,TX,48137.0,,left_only,7.421259842519685,7.421259842519685,0.00390798306609778
Ellis County,2013.0,155972,TX,48139.0,,left_only,7.421259842519685,7.421259842519685,4.7580718606670976e-05
El Paso County,2013.0,830585,TX,48141.0,62.0,both,7.421259842519685,62.0,7.464618311190306e-05
Erath County,2013.0,39893,TX,48143.0,,left_only,7.421259842519685,7.421259842519685,0.00018602912396961083
Falls County,2013.0,17244,TX,48145.0,,left_only,7.421259842519685,7.421259842519685,0.0004303676549825844
Fannin County,2013.0,33509,TX,48147.0,,left_only,7.421259842519685,7.421259842519685,0.00022147064497656405
Fayette County,2013.0,24705,TX,48149.0,,left_only,7.421259842519685,7.421259842519685,0.0003003950553539642
Fisher County,2013.0,3857,TX,48151.0,,left_only,7.421259842519685,7.421259842519685,0.0019241015925640873
Floyd County,2013.0,6248,TX,48153.0,,left_only,7.421259842519685,7.421259842519685,0.0011877816649359292
Foard County,2013.0,1285,TX,48155.0,,left_only,7.421259842519685,7.421259842519685,0.005775299488342167
Fort Bend County,2013.0,651770,TX,48157.0,15.0,both,7.421259842519685,15.0,2.3014253494330822e-05
Franklin County,2013.0,10612,TX,48159.0,,left_only,7.421259842519685,7.421259842519685,0.0006993271619411689
Freestone County,2013.0,19599,TX,48161.0,,left_only,7.421259842519685,7.421259842519685,0.00037865502538495253
Frio County,2013.0,18397,TX,48163.0,,left_only,7.421259842519685,7.421259842519685,0.00040339511020925613
Gaines County,2013.0,18798,TX,48165.0,,left_only,7.421259842519685,7.421259842519685,0.0003947898628853966
Galveston County,2013.0,306652,TX,48167.0,37.0,both,7.421259842519685,37.0,0.00012065794451038963
Garza County,2013.0,6364,TX,48169.0,,left_only,7.421259842519685,7.421259842519685,0.001166131339176569
Gillespie County,2013.0,25364,TX,48171.0,,left_only,7.421259842519685,7.421259842519685,0.000292590279235124
Glasscock County,2013.0,1271,TX,48173.0,,left_only,7.421259842519685,7.421259842519685,0.005838914116852624
Goliad County,2013.0,7454,TX,48175.0,,left_only,7.421259842519685,7.421259842519685,0.0009956077062677334
Gonzales County,2013.0,20135,TX,48177.0,,left_only,7.421259842519685,7.421259842519685,0.0003685751101325893
Gray County,2013.0,22994,TX,48179.0,,left_only,7.421259842519685,7.421259842519685,0.000322747666457323
Grayson County,2013.0,122385,TX,48181.0,18.0,both,7.421259842519685,18.0,0.00014707684765289864
Gregg County,2013.0,123313,TX,48183.0,,left_only,7.421259842519685,7.421259842519685,6.0182299048110786e-05
Grimes County,2013.0,26796,TX,48185.0,,left_only,7.421259842519685,7.421259842519685,0.00027695401711149743
Guadalupe County,2013.0,142895,TX,48187.0,,left_only,7.421259842519685,7.421259842519685,5.193505610776924e-05
Hale County,2013.0,35660,TX,48189.0,,left_only,7.421259842519685,7.421259842519685,0.00020811160523050154
Hall County,2013.0,3163,TX,48191.0,,left_only,7.421259842519685,7.421259842519685,0.0023462724762945576
Hamilton County,2013.0,8244,TX,48193.0,,left_only,7.421259842519685,7.421259842519685,0.0009002013394613884
Hansford County,2013.0,5543,TX,48195.0,,left_only,7.421259842519685,7.421259842519685,0.0013388525784809103
Hardeman County,2013.0,4067,TX,48197.0,,left_only,7.421259842519685,7.421259842519685,0.0018247503915711054
Hardin County,2013.0,55311,TX,48199.0,,left_only,7.421259842519685,7.421259842519685,0.00013417330806746733
Harris County,2013.0,4352419,TX,48201.0,441.0,both,7.421259842519685,441.0,0.0001013229654589781
Harrison County,2013.0,66287,TX,48203.0,,left_only,7.421259842519685,7.421259842519685,0.00011195648984747665
Hartley County,2013.0,6011,TX,48205.0,,left_only,7.421259842519685,7.421259842519685,0.0012346131829179313
Haskell County,2013.0,5899,TX,48207.0,,left_only,7.421259842519685,7.421259842519685,0.0012580538807458357
Hays County,2013.0,175933,TX,48209.0,10.0,both,7.421259842519685,10.0,5.68398197040919e-05
Hemphill County,2013.0,4158,TX,48211.0,,left_only,7.421259842519685,7.421259842519685,0.0017848147769407613
Henderson County,2013.0,78679,TX,48213.0,,left_only,7.421259842519685,7.421259842519685,9.432326087672296e-05
Hidalgo County,2013.0,818047,TX,48215.0,30.0,both,7.421259842519685,30.0,3.667270951424552e-05
Hill County,2013.0,34859,TX,48217.0,,left_only,7.421259842519685,7.421259842519685,0.0002128936527875064
Hockley County,2013.0,23387,TX,48219.0,,left_only,7.421259842519685,7.421259842519685,0.0003173241477111081
Hood County,2013.0,52872,TX,48221.0,10.0,both,7.421259842519685,10.0,0.00018913602663035256
Hopkins County,2013.0,35297,TX,48223.0,,left_only,7.421259842519685,7.421259842519685,0.000210251858302963
Houston County,2013.0,22806,TX,48225.0,,left_only,7.421259842519685,7.421259842519685,0.00032540821900024926
Howard County,2013.0,36170,TX,48227.0,,left_only,7.421259842519685,7.421259842519685,0.00020517721433562855
Hudspeth County,2013.0,3333,TX,48229.0,,left_only,7.421259842519685,7.421259842519685,0.002226600612817187
Hunt County,2013.0,87447,TX,48231.0,10.0,both,7.421259842519685,10.0,0.00011435498073118575
Hutchinson County,2013.0,21924,TX,48233.0,,left_only,7.421259842519685,7.421259842519685,0.00033849935424738574
Irion County,2013.0,1621,TX,48235.0,,left_only,7.421259842519685,7.421259842519685,0.004578198545662977
Jack County,2013.0,8950,TX,48237.0,,left_only,7.421259842519685,7.421259842519685,0.0008291910438569481
Jackson County,2013.0,14609,TX,48239.0,,left_only,7.421259842519685,7.421259842519685,0.0005079923227133743
Jasper County,2013.0,35615,TX,48241.0,,left_only,7.421259842519685,7.421259842519685,0.00020837455685861813
Jeff Davis County,2013.0,2231,TX,48243.0,,left_only,7.421259842519685,7.421259842519685,0.0033264275403494777
Jefferson County,2013.0,253091,TX,48245.0,25.0,both,7.421259842519685,25.0,9.877870015132897e-05
Jim Hogg County,2013.0,5262,TX,48247.0,,left_only,7.421259842519685,7.421259842519685,0.0014103496470010805
Jim Wells County,2013.0,41706,TX,48249.0,,left_only,7.421259842519685,7.421259842519685,0.00017794225872823298
Johnson County,2013.0,154531,TX,48251.0,11.0,both,7.421259842519685,11.0,7.118312830435317e-05
Jones County,2013.0,20041,TX,48253.0,,left_only,7.421259842519685,7.421259842519685,0.00037030386919413626
Karnes County,2013.0,14729,TX,48255.0,,left_only,7.421259842519685,7.421259842519685,0.0005038536114141955
Kaufman County,2013.0,108269,TX,48257.0,11.0,both,7.421259842519685,11.0,0.00010159879559245952
Kendall County,2013.0,37151,TX,48259.0,,left_only,7.421259842519685,7.421259842519685,0.00019975935620897647
Kenedy County,2013.0,438,TX,48261.0,,left_only,7.421259842519685,7.421259842519685,0.016943515622191062
Kent County,2013.0,782,TX,48263.0,,left_only,7.421259842519685,7.421259842519685,0.009490102100408805
Kerr County,2013.0,49781,TX,48265.0,,left_only,7.421259842519685,7.421259842519685,0.00014907815918763554
Kimble County,2013.0,4457,TX,48267.0,,left_only,7.421259842519685,7.421259842519685,0.0016650796146555273
King County,2013.0,272,TX,48269.0,,left_only,7.421259842519685,7.421259842519685,0.027284043538675314
Kinney County,2013.0,3640,TX,48271.0,,left_only,7.421259842519685,7.421259842519685,0.0020388076490438695
Kleberg County,2013.0,32012,TX,48273.0,,left_only,7.421259842519685,7.421259842519685,0.00023182743479069364
Knox County,2013.0,3719,TX,48275.0,,left_only,7.421259842519685,7.421259842519685,0.0019954987476525103
Lamar County,2013.0,49113,TX,48277.0,,left_only,7.421259842519685,7.421259842519685,0.00015110581399058672
Lamb County,2013.0,13671,TX,48279.0,,left_only,7.421259842519685,7.421259842519685,0.0005428468906824435
Lampasas County,2013.0,20138,TX,48281.0,,left_only,7.421259842519685,7.421259842519685,0.0003685202027271668
La Salle County,2013.0,7442,TX,48283.0,,left_only,7.421259842519685,7.421259842519685,0.0009972130935930778
Lavaca County,2013.0,19630,TX,48285.0,,left_only,7.421259842519685,7.421259842519685,0.0003780570475048235
Lee County,2013.0,16542,TX,48287.0,,left_only,7.421259842519685,7.421259842519685,0.00044863135307216087
Leon County,2013.0,16619,TX,48289.0,,left_only,7.421259842519685,7.421259842519685,0.00044655273136287897
Liberty County,2013.0,76847,TX,48291.0,,left_only,7.421259842519685,7.421259842519685,9.65718875495424e-05
Limestone County,2013.0,23433,TX,48293.0,,left_only,7.421259842519685,7.421259842519685,0.0003167012265830105
Lipscomb County,2013.0,3489,TX,48295.0,,left_only,7.421259842519685,7.421259842519685,0.0021270449534306923
Live Oak County,2013.0,11831,TX,48297.0,,left_only,7.421259842519685,7.421259842519685,0.0006272724066029655
Llano County,2013.0,19509,TX,48299.0,,left_only,7.421259842519685,7.421259842519685,0.0003804018577333377
Loving County,2013.0,106,TX,48301.0,,left_only,7.421259842519685,7.421259842519685,0.07001188530678948
Lubbock County,2013.0,289646,TX,48303.0,29.0,both,7.421259842519685,29.0,0.0001001222181559559
Lynn County,2013.0,5726,TX,48305.0,,left_only,7.421259842519685,7.421259842519685,0.001296063542179477
McCulloch County,2013.0,8244,TX,48307.0,,left_only,7.421259842519685,7.421259842519685,0.0009002013394613884
McLennan County,2013.0,241447,TX,48309.0,11.0,both,7.421259842519685,11.0,4.555865262355714e-05
McMullen County,2013.0,762,TX,48311.0,,left_only,7.421259842519685,7.421259842519685,0.009739186145038957
Madison County,2013.0,13812,TX,48313.0,,left_only,7.421259842519685,7.421259842519685,0.0005373052304170059
Marion County,2013.0,10293,TX,48315.0,,left_only,7.421259842519685,7.421259842519685,0.0007210006647740877
Martin County,2013.0,5268,TX,48317.0,,left_only,7.421259842519685,7.421259842519685,0.001408743326218619
Mason County,2013.0,4122,TX,48319.0,,left_only,7.421259842519685,7.421259842519685,0.0018004026789227767
Matagorda County,2013.0,36483,TX,48321.0,,left_only,7.421259842519685,7.421259842519685,0.0002034169295978863
Maverick County,2013.0,56475,TX,48323.0,,left_only,7.421259842519685,7.421259842519685,0.0001314078768042441
Medina County,2013.0,47257,TX,48325.0,,left_only,7.421259842519685,7.421259842519685,0.00015704043512113942
Menard County,2013.0,2138,TX,48327.0,,left_only,7.421259842519685,7.421259842519685,0.003471122470776279
Midland County,2013.0,152387,TX,48329.0,17.0,both,7.421259842519685,17.0,0.00011155807253899611
Milam County,2013.0,24096,TX,48331.0,,left_only,7.421259842519685,7.421259842519685,0.0003079872112599471
Mills County,2013.0,4873,TX,48333.0,,left_only,7.421259842519685,7.421259842519685,0.0015229345049291372
Mitchell County,2013.0,9002,TX,48335.0,,left_only,7.421259842519685,7.421259842519685,0.0008244012266740375
Montague County,2013.0,19386,TX,48337.0,,left_only,7.421259842519685,7.421259842519685,0.00038281542569481506
Montgomery County,2013.0,498488,TX,48339.0,41.0,both,7.421259842519685,41.0,8.224872012967212e-05
Moore County,2013.0,22139,TX,48341.0,,left_only,7.421259842519685,7.421259842519685,0.0003352120620858975
Morris County,2013.0,12674,TX,48343.0,,left_only,7.421259842519685,7.421259842519685,0.0005855499323433553
Motley County,2013.0,1192,TX,48345.0,,left_only,7.421259842519685,7.421259842519685,0.006225889129630608
Nacogdoches County,2013.0,65188,TX,48347.0,,left_only,7.421259842519685,7.421259842519685,0.00011384395659507401
Navarro County,2013.0,48036,TX,48349.0,,left_only,7.421259842519685,7.421259842519685,0.0001544937097701658
Newton County,2013.0,14343,TX,48351.0,,left_only,7.421259842519685,7.421259842519685,0.0005174133613971753
Nolan County,2013.0,15076,TX,48353.0,,left_only,7.421259842519685,7.421259842519685,0.0004922565562828127
Nueces County,2013.0,352987,TX,48355.0,53.0,both,7.421259842519685,53.0,0.0001501471725587628
Ochiltree County,2013.0,10701,TX,48357.0,,left_only,7.421259842519685,7.421259842519685,0.0006935108721165952
Oldham County,2013.0,2087,TX,48359.0,,left_only,7.421259842519685,7.421259842519685,0.0035559462589936203
Orange County,2013.0,82853,TX,48361.0,10.0,both,7.421259842519685,10.0,0.00012069568995691164
Palo Pinto County,2013.0,27878,TX,48363.0,,left_only,7.421259842519685,7.421259842519685,0.0002662048870980589
Panola County,2013.0,23791,TX,48365.0,,left_only,7.421259842519685,7.421259842519685,0.00031193559928206825
Parker County,2013.0,119807,TX,48367.0,,left_only,7.421259842519685,7.421259842519685,6.194345774887682e-05
Parmer County,2013.0,9989,TX,48369.0,,left_only,7.421259842519685,7.421259842519685,0.0007429432217959441
Pecos County,2013.0,15656,TX,48371.0,,left_only,7.421259842519685,7.421259842519685,0.0004740201738962497
Polk County,2013.0,45527,TX,48373.0,,left_only,7.421259842519685,7.421259842519685,0.00016300788197157038
Potter County,2013.0,122091,TX,48375.0,15.0,both,7.421259842519685,15.0,0.00012285917880924883
Presidio County,2013.0,7383,TX,48377.0,,left_only,7.421259842519685,7.421259842519685,0.0010051821539373812
Rains County,2013.0,11020,TX,48379.0,,left_only,7.421259842519685,7.421259842519685,0.0006734355573974306
Randall County,2013.0,126833,TX,48381.0,,left_only,7.421259842519685,7.421259842519685,5.8512057922777866e-05
Reagan County,2013.0,3630,TX,48383.0,,left_only,7.421259842519685,7.421259842519685,0.0020444241990412357
Real County,2013.0,3320,TX,48385.0,,left_only,7.421259842519685,7.421259842519685,0.002235319229674604
Red River County,2013.0,12484,TX,48387.0,,left_only,7.421259842519685,7.421259842519685,0.0005944616983754955
Reeves County,2013.0,14478,TX,48389.0,,left_only,7.421259842519685,7.421259842519685,0.0005125887444757346
Refugio County,2013.0,7283,TX,48391.0,,left_only,7.421259842519685,7.421259842519685,0.0010189839135685411
Roberts County,2013.0,915,TX,48393.0,,left_only,7.421259842519685,7.421259842519685,0.008110666494557033
Robertson County,2013.0,16420,TX,48395.0,,left_only,7.421259842519685,7.421259842519685,0.00045196466763213676
Rockwall County,2013.0,84732,TX,48397.0,,left_only,7.421259842519685,7.421259842519685,8.758508996034184e-05
Runnels County,2013.0,10197,TX,48399.0,,left_only,7.421259842519685,7.421259842519685,0.0007277885498205046
Rusk County,2013.0,53269,TX,48401.0,,left_only,7.421259842519685,7.421259842519685,0.00013931667278378954
Sabine County,2013.0,10428,TX,48403.0,,left_only,7.421259842519685,7.421259842519685,0.0007116666515649871
San Augustine County,2013.0,8661,TX,48405.0,,left_only,7.421259842519685,7.421259842519685,0.0008568594668652217
San Jacinto County,2013.0,26745,TX,48407.0,,left_only,7.421259842519685,7.421259842519685,0.0002774821403073354
San Patricio County,2013.0,66132,TX,48409.0,,left_only,7.421259842519685,7.421259842519685,0.00011221889316094607
San Saba County,2013.0,5959,TX,48411.0,,left_only,7.421259842519685,7.421259842519685,0.0012453867834401216
Schleicher County,2013.0,3188,TX,48413.0,,left_only,7.421259842519685,7.421259842519685,0.002327873225382586
Scurry County,2013.0,17258,TX,48415.0,,left_only,7.421259842519685,7.421259842519685,0.0004300185330003294
Shackelford County,2013.0,3374,TX,48417.0,,left_only,7.421259842519685,7.421259842519685,0.002199543521790067
Shelby County,2013.0,25977,TX,48419.0,,left_only,7.421259842519685,7.421259842519685,0.00028568579291371926
Sherman County,2013.0,3067,TX,48421.0,,left_only,7.421259842519685,7.421259842519685,0.002419713023319102
Smith County,2013.0,216498,TX,48423.0,17.0,both,7.421259842519685,17.0,7.852266533640033e-05
Somervell County,2013.0,8567,TX,48425.0,,left_only,7.421259842519685,7.421259842519685,0.000866261216589201
Starr County,2013.0,62347,TX,48427.0,,left_only,7.421259842519685,7.421259842519685,0.00011903154670665286
Stephens County,2013.0,9366,TX,48429.0,,left_only,7.421259842519685,7.421259842519685,0.000792361717117199
Sterling County,2013.0,1228,TX,48431.0,,left_only,7.421259842519685,7.421259842519685,0.006043371207263587
Stonewall County,2013.0,1418,TX,48433.0,,left_only,7.421259842519685,7.421259842519685,0.00523361060826494
Sutton County,2013.0,3985,TX,48435.0,,left_only,7.421259842519685,7.421259842519685,0.0018622985803060691
Swisher County,2013.0,7724,TX,48437.0,,left_only,7.421259842519685,7.421259842519685,0.0009608052618487422
Tarrant County,2013.0,1913541,TX,48439.0,148.0,both,7.421259842519685,148.0,7.734352177455304e-05
Taylor County,2013.0,133972,TX,48441.0,10.0,both,7.421259842519685,10.0,7.464246260412624e-05
Terrell County,2013.0,887,TX,48443.0,,left_only,7.421259842519685,7.421259842519685,0.008366696553009792
Terry County,2013.0,12716,TX,48445.0,,left_only,7.421259842519685,7.421259842519685,0.000583615904570595
Throckmorton County,2013.0,1605,TX,48447.0,,left_only,7.421259842519685,7.421259842519685,0.004623837908111953
Titus County,2013.0,32575,TX,48449.0,,left_only,7.421259842519685,7.421259842519685,0.000227820716577734
Tom Green County,2013.0,114708,TX,48451.0,,left_only,7.421259842519685,7.421259842519685,6.469696832408974e-05
Travis County,2013.0,1122346,TX,48453.0,153.0,both,7.421259842519685,153.0,0.00013632159779604507
Trinity County,2013.0,14450,TX,48455.0,,left_only,7.421259842519685,7.421259842519685,0.0005135819960221235
Tyler County,2013.0,21509,TX,48457.0,,left_only,7.421259842519685,7.421259842519685,0.0003450304450471749
Upshur County,2013.0,39769,TX,48459.0,,left_only,7.421259842519685,7.421259842519685,0.00018660916398500555
Upton County,2013.0,3389,TX,48461.0,,left_only,7.421259842519685,7.421259842519685,0.00218980815654166
